"observation.date","Species","Country","Serotype","source","flu","geometry","X","Y","serotype_HN"
2024-01-30,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4233761.69662829, 3594492.05947999)",4233761.69662829,3594492.05947999,"H5N1"
2024-01-30,"Mute Swan:cygnus Olor(Anatidae)","Lithuania","H5N1 HPAI","fao",1,"c(5208824.13044106, 3616648.30868179)",5208824.13044106,3616648.30868179,"H5N1"
2024-01-30,"Eurasian Sparrowhawk:accipiter Nisus(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4318686.47541008, 3648670.42930638)",4318686.47541008,3648670.42930638,"H5N1"
2024-01-30,"Hooded Crow (Corvus Cornix)","Denmark","H5N1 HPAI","fao",1,"c(4457091.27278392, 3597981.96510705)",4457091.27278392,3597981.96510705,"H5N1"
2024-01-30,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4282880.2969124, 3591456.99218148)",4282880.2969124,3591456.99218148,"H5N1"
2024-01-30,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4339207.05478736, 3472654.28867225)",4339207.05478736,3472654.28867225,"H5N1"
2024-01-30,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4345175.91589238, 3475240.74005972)",4345175.91589238,3475240.74005972,"H5N1"
2024-01-30,"Herring Gull:larus Argentatus(Laridae)","Denmark","H5N1 HPAI","fao",1,"c(4295400.09216067, 3565509.52323613)",4295400.09216067,3565509.52323613,"H5N1"
2024-01-29,"Mute Swan:cygnus Olor(Anatidae)","Ukraine","H5N1 HPAI","fao",1,"c(5464198.30092284, 2928494.08496752)",5464198.30092284,2928494.08496752,"H5N1"
2024-01-29,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-29,"Mallard:anas Platyrhynchos(Anatidae)","Sweden","H5N1 HPAI","fao",1,"c(4754561.00450992, 4039177.51320463)",4754561.00450992,4039177.51320463,"H5N1"
2024-01-29,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4345614.03273488, 3608846.39314072)",4345614.03273488,3608846.39314072,"H5N1"
2024-01-29,"Mute Swan:cygnus Olor(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4620885.24885129, 3565891.35266612)",4620885.24885129,3565891.35266612,"H5N1"
2024-01-29,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4320172.33376389, 3768252.27609012)",4320172.33376389,3768252.27609012,"H5N1"
2024-01-29,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4446654.52522382, 3592995.46271308)",4446654.52522382,3592995.46271308,"H5N1"
2024-01-29,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4348340.97140622, 3689643.05524003)",4348340.97140622,3689643.05524003,"H5N1"
2024-01-29,"Herring Gull:larus Argentatus(Laridae)","Denmark","H5N1 HPAI","fao",1,"c(4412702.69046176, 3519087.37663809)",4412702.69046176,3519087.37663809,"H5N1"
2024-01-29,"Barnacle Goose:branta Leucopsis(Anatidae)","Netherlands","H5N1 HPAI","fao",1,"c(3928550.24397195, 3206855.21203963)",3928550.24397195,3206855.21203963,"H5N1"
2024-01-28,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4406751.12246591, 3589695.98945759)",4406751.12246591,3589695.98945759,"H5N1"
2024-01-28,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4416223.58111916, 3567671.82089535)",4416223.58111916,3567671.82089535,"H5N1"
2024-01-27,"Mute Swan:cygnus Olor(Anatidae)","Moldova  Republic of","H5N1 HPAI","fao",1,"c(5721725.54957305, 2670144.00665171)",5721725.54957305,2670144.00665171,"H5N1"
2024-01-27,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4437194.22666856, 3598811.42189527)",4437194.22666856,3598811.42189527,"H5N1"
2024-01-27,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4286253.99901708, 3700042.14211102)",4286253.99901708,3700042.14211102,"H5N1"
2024-01-26,"Mute Swan:cygnus Olor(Anatidae)","Moldova  Republic of","H5N1 HPAI","fao",1,"c(5746329.67595617, 2831943.19257063)",5746329.67595617,2831943.19257063,"H5N1"
2024-01-26,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-26,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N1 HPAI","fao",1,"c(4774038.19859186, 2606739.86050486)",4774038.19859186,2606739.86050486,"H5N1"
2024-01-26,"Peregrin Falcon:falco Peregrinus(Falconidae)","Denmark","H5N1 HPAI","fao",1,"c(4354383.63997658, 3544271.34357592)",4354383.63997658,3544271.34357592,"H5N1"
2024-01-25,"Eurasian Jackdaw (Coloeus Monedula)","Sweden","H5N1 HPAI","fao",1,"c(4709351.38229293, 3813074.95102214)",4709351.38229293,3813074.95102214,"H5N1"
2024-01-24,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(4846493.34497632, 3110519.57806184)",4846493.34497632,3110519.57806184,"H5N1"
2024-01-24,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-24,"Barnacle Goose:branta Leucopsis(Anatidae)","Netherlands","H5N1 HPAI","fao",1,"c(4099259.56725474, 3349715.24229997)",4099259.56725474,3349715.24229997,"H5N1"
2024-01-23,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(5216500.01013165, 3000141.1075872)",5216500.01013165,3000141.1075872,"H5N1"
2024-01-23,"Herring Gull:larus Argentatus(Laridae)","Denmark","H5N1 HPAI","fao",1,"c(4427732.45012713, 3533506.90264631)",4427732.45012713,3533506.90264631,"H5N1"
2024-01-23,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4275852.5130387, 3743560.58041627)",4275852.5130387,3743560.58041627,"H5N1"
2024-01-23,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-22,"Grey Heron:ardea Cinerea(Ardeidae)","Czech Republic","H5N1 HPAI","fao",1,"c(4664898.47955531, 2894890.17222103)",4664898.47955531,2894890.17222103,"H5N1"
2024-01-22,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4330920.02112272, 3393617.91567153)",4330920.02112272,3393617.91567153,"H5N1"
2024-01-22,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-21,"Eurasian Oystercatcher","Belgium","H5N1 HPAI","fao",1,"c(3837309.72681949, 3153838.0459559)",3837309.72681949,3153838.0459559,"H5N1"
2024-01-20,"Mallard:anas Platyrhynchos(Anatidae)","Czech Republic","H5N1 HPAI","fao",1,"c(4648832.92699727, 2881803.11896675)",4648832.92699727,2881803.11896675,"H5N1"
2024-01-20,"Pink-Footed Goose (Anser Brachyrhynchus)","Denmark","H5N1 HPAI","fao",1,"c(4244863.48662401, 3584210.07981546)",4244863.48662401,3584210.07981546,"H5N1"
2024-01-20,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4406751.12246591, 3589695.98945759)",4406751.12246591,3589695.98945759,"H5N1"
2024-01-20,"Teal","Italy","H5N1 HPAI","fao",1,"c(4500596.18037631, 2448075.75023218)",4500596.18037631,2448075.75023218,"H5N1"
2024-01-19,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Belgium","H5N1 HPAI","fao",1,"c(3888686.76311956, 3134197.02685626)",3888686.76311956,3134197.02685626,"H5N1"
2024-01-19,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4075462.72026777, 3178143.91162988)",4075462.72026777,3178143.91162988,"H5N1"
2024-01-19,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-19,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4215321.3320636, 3612824.98169962)",4215321.3320636,3612824.98169962,"H5N1"
2024-01-19,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4242403.59831788, 3243223.71730004)",4242403.59831788,3243223.71730004,"H5N1"
2024-01-19,"Barnacle Goose:branta Leucopsis(Anatidae)","Netherlands","H5N1 HPAI","fao",1,"c(3955095.02084149, 3223395.27577924)",3955095.02084149,3223395.27577924,"H5N1"
2024-01-18,"Herring Gull:larus Argentatus(Laridae)","United Kingdom","H5N1 HPAI","fao",1,"c(3646364.17133675, 3136572.79461096)",3646364.17133675,3136572.79461096,"H5N1"
2024-01-18,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-17,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4336514.34458022, 3554325.4278823)",4336514.34458022,3554325.4278823,"H5N1"
2024-01-17,"Greater White-Fronted Goose (Anser Albifrons)","Netherlands","H5N1 HPAI","fao",1,"c(4099568.41583707, 3341902.02059937)",4099568.41583707,3341902.02059937,"H5N1"
2024-01-16,"Eurasian Eagle-Owl:bubo Bubo(Strigidae)","Norway","H5N1 HPAI","fao",1,"c(4065308.65445697, 3971489.4468757)",4065308.65445697,3971489.4468757,"H5N1"
2024-01-16,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5766585.75164401, 2549616.51540041)",5766585.75164401,2549616.51540041,"H5N1"
2024-01-16,"Eurasian Wigeon:anas Penelope(Anatidae)","Italy","H5N1 HPAI","fao",1,"c(4512304.96751051, 2435428.68940096)",4512304.96751051,2435428.68940096,"H5N1"
2024-01-16,"Greylag Goose:anser Anser(Anatidae)","Hungary","H5N1 HPAI","fao",1,"c(4945629.22954141, 2761443.67859858)",4945629.22954141,2761443.67859858,"H5N1"
2024-01-16,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4366951.53901366, 3586488.98160358)",4366951.53901366,3586488.98160358,"H5N1"
2024-01-16,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Germany","H5N5 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N5"
2024-01-15,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5554501.22769186, 2783624.22745138)",5554501.22769186,2783624.22745138,"H5N1"
2024-01-15,"White Tailed Eagle (Haliaeetus Albicilla)","Norway","H5N5 HPAI","fao",1,"c(4111750.67219363, 4229014.92935155)",4111750.67219363,4229014.92935155,"H5N5"
2024-01-15,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5766585.75164401, 2549616.51540041)",5766585.75164401,2549616.51540041,"H5N1"
2024-01-15,"Sulids (Sulidae)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-15,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Sweden","H5N1 HPAI","fao",1,"c(4511514.84279608, 3629449.72457023)",4511514.84279608,3629449.72457023,"H5N1"
2024-01-13,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-12,"Crane","Austria","H5N1 HPAI","fao",1,"c(4540625.43379305, 2777315.45007847)",4540625.43379305,2777315.45007847,"H5N1"
2024-01-12,"Mute Swan:cygnus Olor(Anatidae)","Sweden","H5N1 HPAI","fao",1,"c(4604034.65611428, 3670948.55224546)",4604034.65611428,3670948.55224546,"H5N1"
2024-01-12,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Germany","H5N5 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N5"
2024-01-12,"Crow","Netherlands","H5N1 HPAI","fao",1,"c(4034146.8658913, 3379719.14589638)",4034146.8658913,3379719.14589638,"H5N1"
2024-01-11,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-11,"Eurasian Wigeon:anas Penelope(Anatidae)","Netherlands","H5N1 HPAI","fao",1,"c(3961325.33237864, 3220710.21245345)",3961325.33237864,3220710.21245345,"H5N1"
2024-01-10,"Mallard:anas Platyrhynchos(Anatidae)","Sweden","H5N1 HPAI","fao",1,"c(4785161.77573406, 4048825.12568152)",4785161.77573406,4048825.12568152,"H5N1"
2024-01-10,"Mute Swan:cygnus Olor(Anatidae)","Austria","H5N1 HPAI","fao",1,"c(4741841.50321256, 2807532.23188533)",4741841.50321256,2807532.23188533,"H5N1"
2024-01-10,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3514686.58848883, 2950048.81535405)",3514686.58848883,2950048.81535405,"H5N1"
2024-01-09,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4572475.91073012, 3156153.01936562)",4572475.91073012,3156153.01936562,"H5N1"
2024-01-09,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(4724264.01517185, 3102172.0334217)",4724264.01517185,3102172.0334217,"H5N1"
2024-01-09,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4525441.59389559, 2812325.58707647)",4525441.59389559,2812325.58707647,"H5N1"
2024-01-08,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5519601.77707582, 2888401.32871091)",5519601.77707582,2888401.32871091,"H5N1"
2024-01-08,"Peregrin Falcon:falco Peregrinus(Falconidae)","Netherlands","H5N1 HPAI","fao",1,"c(4074128.42032955, 3235034.20080606)",4074128.42032955,3235034.20080606,"H5N1"
2024-01-08,"Peregrin Falcon:falco Peregrinus(Falconidae)","Netherlands","H5N1 HPAI","fao",1,"c(4030515.18635748, 3250768.53493207)",4030515.18635748,3250768.53493207,"H5N1"
2024-01-08,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N1 HPAI","fao",1,"c(5093650.5847932, 2790214.38756245)",5093650.5847932,2790214.38756245,"H5N1"
2024-01-08,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4444190.22334489, 3558774.35531281)",4444190.22334489,3558774.35531281,"H5N1"
2024-01-08,"Canada Goose:branta Canadensis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4647648.6840263, 3559021.31148986)",4647648.6840263,3559021.31148986,"H5N1"
2024-01-08,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4433702.2450022, 3509625.73339691)",4433702.2450022,3509625.73339691,"H5N1"
2024-01-08,"Barnacle Goose:branta Leucopsis(Anatidae)","Sweden","H5N1 HPAI","fao",1,"c(4549064.35300102, 3617278.05111514)",4549064.35300102,3617278.05111514,"H5N1"
2024-01-08,"Peregrin Falcon:falco Peregrinus(Falconidae)","Israel","H5N1 HPAI","fao",1,"c(6696396.80992141, 1510640.11734499)",6696396.80992141,1510640.11734499,"H5N1"
2024-01-07,"Herring Gull:larus Argentatus(Laridae)","Sweden","H5N1 HPAI","fao",1,"c(4589678.8576555, 3654558.39361472)",4589678.8576555,3654558.39361472,"H5N1"
2024-01-06,"Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae)","Denmark","H5N1 HPAI","fao",1,"c(4357036.47500174, 3546361.14151714)",4357036.47500174,3546361.14151714,"H5N1"
2024-01-05,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5670980.0034026, 2727100.60065471)",5670980.0034026,2727100.60065471,"H5N1"
2024-01-04,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5797045.60239973, 2524812.56276629)",5797045.60239973,2524812.56276629,"H5N1"
2024-01-04,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N1 HPAI","fao",1,"c(5093393.65809245, 2790518.43847683)",5093393.65809245,2790518.43847683,"H5N1"
2024-01-04,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4300905.36733189, 3487128.90147325)",4300905.36733189,3487128.90147325,"H5N1"
2024-01-04,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4305176.36456589, 3488883.26923452)",4305176.36456589,3488883.26923452,"H5N1"
2024-01-04,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2024-01-03,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5654001.15481803, 2839778.47306107)",5654001.15481803,2839778.47306107,"H5N1"
2024-01-03,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(5216596.59394627, 3000137.73051215)",5216596.59394627,3000137.73051215,"H5N1"
2024-01-03,"Saker Falcon (Falco Cherrug)","Hungary","H5N1 HPAI","fao",1,"c(5100619.59220615, 2794500.80743993)",5100619.59220615,2794500.80743993,"H5N1"
2024-01-03,"Common Kestrel:falco Tinnunculus(Falconidae)","Austria","H5N1 HPAI","fao",1,"c(4615944.27957895, 2613510.89647449)",4615944.27957895,2613510.89647449,"H5N1"
2024-01-03,"Mute Swan:cygnus Olor(Anatidae)","Austria","H5N1 HPAI","fao",1,"c(4675967.35561355, 2685175.29622392)",4675967.35561355,2685175.29622392,"H5N1"
2024-01-03,"Anatidae (Incognita)","Germany","H5N5 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N5"
2024-01-03,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4229368.03404472, 3566040.49731939)",4229368.03404472,3566040.49731939,"H5N1"
2024-01-02,"Mute Swan:cygnus Olor(Anatidae)","Moldova  Republic of","H5N1 HPAI","fao",1,"c(5721304.44756024, 2856141.05434242)",5721304.44756024,2856141.05434242,"H5N1"
2024-01-02,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4259406.61621353, 3486377.76001789)",4259406.61621353,3486377.76001789,"H5N1"
2024-01-02,"Crane","Hungary","H5N1 HPAI","fao",1,"c(5087398.61795469, 2619015.36228611)",5087398.61795469,2619015.36228611,"H5N1"
2024-01-02,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4318594.69821915, 3455911.34682993)",4318594.69821915,3455911.34682993,"H5N1"
2024-01-02,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4237318.20281664, 3540067.26167448)",4237318.20281664,3540067.26167448,"H5N1"
2024-01-01,"Mute Swan:cygnus Olor(Anatidae)","Ukraine","H5N1 HPAI","fao",1,"c(5464284.98703703, 3176593.51349802)",5464284.98703703,3176593.51349802,"H5N1"
2024-01-01,"Mute Swan:cygnus Olor(Anatidae)","Moldova  Republic of","H5N1 HPAI","fao",1,"c(5617461.36492929, 2896080.25414787)",5617461.36492929,2896080.25414787,"H5N1"
2024-01-01,"Eurasian Sparrowhawk:accipiter Nisus(Accipitridae)","Austria","H5N1 HPAI","fao",1,"c(4794365.08415453, 2804187.73748402)",4794365.08415453,2804187.73748402,"H5N1"
2024-01-01,"Barnacle Goose:branta Leucopsis(Anatidae)","Sweden","H5N1 HPAI","fao",1,"c(4537363.95028224, 3630749.54529781)",4537363.95028224,3630749.54529781,"H5N1"
2023-12-31,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4404345.73036091, 3022654.24505561)",4404345.73036091,3022654.24505561,"H5N1"
2023-12-30,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4620581.31589897, 3189985.55941185)",4620581.31589897,3189985.55941185,"H5N1"
2023-12-30,"Mute Swan:cygnus Olor(Anatidae)","Moldova  Republic of","H5N1 HPAI","fao",1,"c(5729779.49339075, 2887798.31701248)",5729779.49339075,2887798.31701248,"H5N1"
2023-12-30,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(4893331.89995987, 3067008.15887741)",4893331.89995987,3067008.15887741,"H5N1"
2023-12-30,"Barnacle Goose:branta Leucopsis(Anatidae)","Sweden","H5N1 HPAI","fao",1,"c(4522899.87835385, 3605085.47596608)",4522899.87835385,3605085.47596608,"H5N1"
2023-12-30,"Greylag Goose:anser Anser(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4284149.67240525, 3547780.85954444)",4284149.67240525,3547780.85954444,"H5N1"
2023-12-30,"Northern Gannet:morus Bassanus(Sulidae)","United Kingdom","H5N1 HPAI","fao",1,"c(3581036.48280329, 3131034.65346261)",3581036.48280329,3131034.65346261,"H5N1"
2023-12-29,"Greylag Goose:anser Anser(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(5000477.9161849, 3261851.62162368)",5000477.9161849,3261851.62162368,"H5N1"
2023-12-29,"Greylag Goose:anser Anser(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(4731913.33729186, 3458734.87631321)",4731913.33729186,3458734.87631321,"H5N1"
2023-12-29,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4404363.30084847, 3021542.09887199)",4404363.30084847,3021542.09887199,"H5N1"
2023-12-29,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4257246.69261783, 3470825.37238497)",4257246.69261783,3470825.37238497,"H5N1"
2023-12-29,"Common Moorhen (Gallinula Chloropus)","Austria","H5N1 HPAI","fao",1,"c(4789512.41136332, 2788908.65339584)",4789512.41136332,2788908.65339584,"H5N1"
2023-12-29,"Red-Billed Gull (Larus Scopulinus):Laridae-Charadriiformes","Netherlands","H5N1 HPAI","fao",1,"c(3977499.30911814, 3351246.06536139)",3977499.30911814,3351246.06536139,"H5N1"
2023-12-28,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5540921.63645781, 2841307.75274962)",5540921.63645781,2841307.75274962,"H5N1"
2023-12-28,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5744405.19363492, 2641357.45562571)",5744405.19363492,2641357.45562571,"H5N1"
2023-12-28,"Mute Swan:cygnus Olor(Anatidae)","Austria","H5N1 HPAI","fao",1,"c(4782010.6626198, 2822959.97428264)",4782010.6626198,2822959.97428264,"H5N1"
2023-12-28,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4247278.92611566, 3538161.49696498)",4247278.92611566,3538161.49696498,"H5N1"
2023-12-28,"Canada Goose:branta Canadensis(Anatidae)","United Kingdom","H5N1 HPAI","fao",1,"c(3581830.57361524, 3136548.60036578)",3581830.57361524,3136548.60036578,"H5N1"
2023-12-28,"Whooper Swan:cygnus Cygnus(Anatidae)","United Kingdom","H5N1 HPAI","fao",1,"c(3567838.43081439, 3300911.17521407)",3567838.43081439,3300911.17521407,"H5N1"
2023-12-28,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4289492.12732747, 3484970.27343758)",4289492.12732747,3484970.27343758,"H5N1"
2023-12-27,"Mute Swan:cygnus Olor(Anatidae)","Moldova  Republic of","H5N1 HPAI","fao",1,"c(5733082.33649147, 2867721.96080682)",5733082.33649147,2867721.96080682,"H5N1"
