"","observation.date","Species","Country","Serotype","source","flu","geometry","X","Y"
"80611",2023-01-23,"Anser anser","Denmark","H5N1","woah",1,c(4298350.04902926, 3690017.24285302),4298350.04902926,3690017.24285302
"80621",2023-01-23,"Cygnus cygnus","Denmark","H5N1","woah",1,c(4298350.04902926, 3690017.24285302),4298350.04902926,3690017.24285302
"80631",2023-01-23,"Branta leucopsis","Denmark","H5N1","woah",1,c(4352516.76063086, 3552170.35642071),4352516.76063086,3552170.35642071
"80641",2023-01-21,"Anser anser","Denmark","H5N1","woah",1,c(4294623.87796697, 3535089.79945107),4294623.87796697,3535089.79945107
"80651",2023-02-20,"Cygnus (incognita)","Germany","H5N1","woah",1,c(4552532.622587, 3269949.04714575),4552532.622587,3269949.04714575
"80661",2023-02-21,"Cygnus olor","Slovenia","H5N1","woah",1,c(4660577.72826827, 2527171.55637021),4660577.72826827,2527171.55637021
"80671",2023-02-20,"Cygnus olor","Slovenia","H5N1","woah",1,c(4660568.08687979, 2527204.35480375),4660568.08687979,2527204.35480375
"80681",2023-02-18,"Cygnus olor","Slovenia","H5N1","woah",1,c(4814721.90253176, 2623459.77292285),4814721.90253176,2623459.77292285
"80691",2023-02-16,"Cygnus olor","Slovenia","H5N1","woah",1,c(4814721.90253176, 2623459.77292285),4814721.90253176,2623459.77292285
"80821",2022-09-27,"Larus marinus","Norway","H5N1","woah",1,c(4790533.17384936, 5275730.41159665),4790533.17384936,5275730.41159665
"80831",2022-11-01,"Branta canadensis","Norway","H5N1","woah",1,c(4074022.98755449, 3976807.04903546),4074022.98755449,3976807.04903546
"80841",2022-11-01,"Accipiter gentilis","Norway","H5N1","woah",1,c(4066718.84708854, 3975336.73604575),4066718.84708854,3975336.73604575
"80851",2022-10-31,"Haliaeetus albicilla","Norway","H5N1","woah",1,c(4413873.82268924, 4727862.74885612),4413873.82268924,4727862.74885612
"80991",2022-02-21,"Ciconia ciconia","Spain","H5N1","woah",1,c(3160936.83202878, 2051364.51045518),3160936.83202878,2051364.51045518
"81001",2022-02-20,"Anatidae (incognita)","Spain","H5N1","woah",1,c(3002375.61788248, 2115366.09168682),3002375.61788248,2115366.09168682
"81011",2022-02-10,"Ciconia ciconia","Spain","H5N1","woah",1,c(3167338.64673468, 2067902.97433019),3167338.64673468,2067902.97433019
"81021",2022-02-10,"Ardea cinerea","Spain","H5N1","woah",1,c(3167338.64673468, 2067902.97433019),3167338.64673468,2067902.97433019
"81031",2022-02-03,"Phylloscopus trochilus","Spain","H5N1","woah",1,c(3080286.36103828, 2073325.14403164),3080286.36103828,2073325.14403164
"81041",2023-02-21,"Cygnus olor","Romania","H5N1","woah",1,c(5555101.90679382, 2783325.49031338),5555101.90679382,2783325.49031338
"81051",2023-01-26,"Cygnus (incognita)","Germany","H5N1","woah",1,c(4548909.08775897, 3476140.91422078),4548909.08775897,3476140.91422078
"81061",2023-01-25,"Cygnus (incognita)","Germany","H5N1","woah",1,c(4364238.51874121, 3365980.59795565),4364238.51874121,3365980.59795565
"81071",2023-01-20,"Cygnus (incognita)","Germany","H5N1","woah",1,c(4394353.09551595, 3397507.87663448),4394353.09551595,3397507.87663448
"81081",2023-02-07,"Larus argentatus","France","H5N1","woah",1,c(3721113.07306133, 3060396.67109831),3721113.07306133,3060396.67109831
"81091",2023-02-07,"Larus argentatus","France","H5N1","woah",1,c(3929675.46749115, 2531413.94766859),3929675.46749115,2531413.94766859
"81101",2023-02-07,"Larus argentatus","France","H5N1","woah",1,c(3726586.28101942, 3093415.55563657),3726586.28101942,3093415.55563657
"81111",2023-02-07,"Larus argentatus","France","H5N1","woah",1,c(3728735.4371437, 3079301.18470684),3728735.4371437,3079301.18470684
"81121",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3605895.28884898, 2979008.96494348),3605895.28884898,2979008.96494348
"81131",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3836488.18965392, 3080820.36256583),3836488.18965392,3080820.36256583
"81141",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3859143.86284452, 3046389.30119709),3859143.86284452,3046389.30119709
"81151",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3711677.00879106, 2784714.52523061),3711677.00879106,2784714.52523061
"81161",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3719302.64137649, 2786445.6507806),3719302.64137649,2786445.6507806
"81171",2023-02-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3822195.46117274, 2809837.75731368),3822195.46117274,2809837.75731368
"81181",2023-02-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3820364.16548178, 2805493.11162373),3820364.16548178,2805493.11162373
"81191",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3716841.26680402, 2786829.96144803),3716841.26680402,2786829.96144803
"81201",2023-02-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3839356.03771112, 2763488.50578484),3839356.03771112,2763488.50578484
"81211",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3682634.11388958, 2764766.80484702),3682634.11388958,2764766.80484702
"81221",2023-01-23,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3770114.80652751, 2854611.20924105),3770114.80652751,2854611.20924105
"81231",2023-02-07,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3646366.1827415, 2939860.05347619),3646366.1827415,2939860.05347619
"81241",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3801734.43944712, 2831084.17438054),3801734.43944712,2831084.17438054
"81251",2023-02-07,"Falco peregrinus","France","H5N1","woah",1,c(3917084.27861705, 2531533.90040606),3917084.27861705,2531533.90040606
"81261",2023-01-30,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(4028866.37647624, 2731947.38739352),4028866.37647624,2731947.38739352
"81271",2023-02-07,"Falco peregrinus","France","H5N1","woah",1,c(3670616.58441463, 2757555.68237839),3670616.58441463,2757555.68237839
"81281",2023-02-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3743508.81688163, 2779661.36941822),3743508.81688163,2779661.36941822
"81291",2023-02-06,"Falco peregrinus","France","H5N1","woah",1,c(3786139.1119546, 2896777.36984123),3786139.1119546,2896777.36984123
"81301",2023-02-02,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3780931.68481504, 2796670.54457634),3780931.68481504,2796670.54457634
"81311",2023-02-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3749990.00338172, 2768866.24906776),3749990.00338172,2768866.24906776
"81321",2023-01-30,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3897686.20274952, 2806667.86636765),3897686.20274952,2806667.86636765
"81331",2023-02-02,"Falco peregrinus","France","H5N1","woah",1,c(3484337.17675099, 2979325.06677082),3484337.17675099,2979325.06677082
"81341",2023-01-26,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3843181.67020978, 2842951.5226674),3843181.67020978,2842951.5226674
"81351",2023-02-05,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3944898.58214328, 2984542.9868663),3944898.58214328,2984542.9868663
"81361",2023-02-01,"Columba palumbus","France","H5N1","woah",1,c(3758142.02025708, 2902443.55378793),3758142.02025708,2902443.55378793
"81371",2023-02-01,"Tyto alba","France","H5N1","woah",1,c(3760688.94194798, 2855004.62903983),3760688.94194798,2855004.62903983
"81381",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3784042.44905991, 2973118.63033303),3784042.44905991,2973118.63033303
"81391",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(4121236.72498677, 2742331.58210126),4121236.72498677,2742331.58210126
"81401",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3747908.89821775, 2929450.93152107),3747908.89821775,2929450.93152107
"81411",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3746287.83109404, 2957707.49933241),3746287.83109404,2957707.49933241
"81421",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(4070183.55095056, 2915980.403906),4070183.55095056,2915980.403906
"81431",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(4018743.88614224, 2848198.97217192),4018743.88614224,2848198.97217192
"81441",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(4018724.56181112, 2847358.38108722),4018724.56181112,2847358.38108722
"81451",2023-02-06,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(4020536.15460055, 2901538.62176073),4020536.15460055,2901538.62176073
"81461",2023-02-03,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3743932.9892216, 2865036.36147478),3743932.9892216,2865036.36147478
"81471",2023-02-03,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3752778.64283968, 2853854.88651563),3752778.64283968,2853854.88651563
"81481",2023-02-03,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(4026981.4967099, 2781729.15868232),4026981.4967099,2781729.15868232
"81491",2023-02-03,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3840126.59900512, 2992157.02965738),3840126.59900512,2992157.02965738
"81501",2023-01-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3589504.15650191, 2807600.06440824),3589504.15650191,2807600.06440824
"81511",2023-01-31,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3783814.8812188, 3132449.43111578),3783814.8812188,3132449.43111578
"81521",2023-01-16,"Larus argentatus","France","H5N1","woah",1,c(3388160.68912268, 2764823.22810706),3388160.68912268,2764823.22810706
"81531",2023-01-10,"Cygnus olor","France","H5N1","woah",1,c(3753028.61175097, 2618164.54539493),3753028.61175097,2618164.54539493
"81541",2023-01-20,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3767753.85031056, 2875893.36729499),3767753.85031056,2875893.36729499
"81551",2023-01-31,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3756703.96670374, 2887118.44407965),3756703.96670374,2887118.44407965
"81561",2023-01-25,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3801330.98272972, 2948157.96220312),3801330.98272972,2948157.96220312
"81571",2023-02-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3485866.9078072, 2800725.1798802),3485866.9078072,2800725.1798802
"81581",2023-02-03,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3626464.7912083, 2828071.66078441),3626464.7912083,2828071.66078441
"81591",2023-01-31,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3526872.1909795, 2763428.66955969),3526872.1909795,2763428.66955969
"81601",2023-01-30,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3684878.13017418, 2741140.40177205),3684878.13017418,2741140.40177205
"81611",2023-01-30,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3684150.30311219, 2739238.80403921),3684150.30311219,2739238.80403921
"81621",2023-01-30,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3707625.83167548, 2742606.45540116),3707625.83167548,2742606.45540116
"81631",2023-01-31,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3623710.55970697, 2715343.74745305),3623710.55970697,2715343.74745305
"81641",2023-02-02,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3812201.38248328, 2579380.56515215),3812201.38248328,2579380.56515215
"81651",2023-02-01,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3944496.04310611, 2968186.50139646),3944496.04310611,2968186.50139646
"81661",2023-01-30,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3943172.38607271, 2948540.01767149),3943172.38607271,2948540.01767149
"81671",2023-01-30,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3961625.36003248, 2961582.15109279),3961625.36003248,2961582.15109279
"81681",2023-01-02,"Chroicocephalus ridibundus","France","H5N1","woah",1,c(3485362.03121257, 2801023.12689301),3485362.03121257,2801023.12689301
"81731",2023-02-16,"Buteo buteo","United Kingdom","H5N1","woah",1,c(3524525.56996909, 3758248.31738543),3524525.56996909,3758248.31738543
"81741",2023-02-16,"Anser brachyrhynchus","United Kingdom","H5N1","woah",1,c(3515213.09501812, 3762229.16112835),3515213.09501812,3762229.16112835
"81751",2023-02-14,"Buteo buteo","United Kingdom","H5N1","woah",1,c(3425482.76196798, 3354471.49188421),3425482.76196798,3354471.49188421
"81761",2023-02-09,"Buteo buteo","United Kingdom","H5N1","woah",1,c(3545755.41176361, 3220861.40931987),3545755.41176361,3220861.40931987
"81771",2022-11-11,"Accipitridae (incognita)","United Kingdom","H5N1","woah",1,c(3568623.58479474, 3501695.02100562),3568623.58479474,3501695.02100562
"81781",2022-10-28,"Buteo buteo","United Kingdom","H5N1","woah",1,c(3621654.30541255, 3476536.07659058),3621654.30541255,3476536.07659058
"81791",2023-01-09,"Chroicocephalus ridibundus","Spain","H5N1","woah",1,c(3338928.4766224, 2320238.73409028),3338928.4766224,2320238.73409028
"81801",2023-01-05,"Buteo buteo","Spain","H5N1","woah",1,c(3683010.72962661, 2089804.93854471),3683010.72962661,2089804.93854471
"81841",2023-02-22,"Cygnus olor","Switzerland","H5N1","woah",1,c(4201507.19903254, 2699875.77250206),4201507.19903254,2699875.77250206
"81851",2023-02-22,"Chroicocephalus ridibundus","Switzerland","H5N1","woah",1,c(4218258.84045468, 2732437.06097538),4218258.84045468,2732437.06097538
"81861",2023-02-21,"Chroicocephalus ridibundus","Switzerland","H5N1","woah",1,c(4264446.33353999, 2724329.93408322),4264446.33353999,2724329.93408322
"81871",2023-02-21,"Chroicocephalus ridibundus","Switzerland","H5N1","woah",1,c(4192787.0216074, 2660731.7463728),4192787.0216074,2660731.7463728
"81881",2023-02-20,"Ardea cinerea","Switzerland","H5N1","woah",1,c(4218258.84045468, 2732437.06097538),4218258.84045468,2732437.06097538
"81891",2023-02-20,"Chroicocephalus ridibundus","Switzerland","H5N1","woah",1,c(4218258.84045468, 2732437.06097538),4218258.84045468,2732437.06097538
"81901",2023-02-18,"Chroicocephalus ridibundus","Switzerland","H5N1","woah",1,c(4208093.94609947, 2673403.99585041),4208093.94609947,2673403.99585041
"81911",2023-02-17,"Chroicocephalus ridibundus","Switzerland","H5N1","woah",1,c(4252474.13385535, 2729464.98418518),4252474.13385535,2729464.98418518
"81921",2023-02-16,"Chroicocephalus ridibundus","Switzerland","H5N1","woah",1,c(4189720.21129259, 2719700.48075211),4189720.21129259,2719700.48075211
"81931",2023-02-23,"Laridae (incognita)","Germany","H5N1","woah",1,c(4218986.28424902, 3051911.87968737),4218986.28424902,3051911.87968737
"81941",2023-02-22,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4395345.94824907, 2546426.71176338),4395345.94824907,2546426.71176338
"81951",2023-02-17,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4374198.56614409, 2481478.91937799),4374198.56614409,2481478.91937799
"81961",2023-02-17,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4388605.67065411, 2484386.3142579),4388605.67065411,2484386.3142579
"81971",2023-02-16,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4423035.39514021, 2454274.8119621),4423035.39514021,2454274.8119621
"81981",2023-02-17,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4375307.13641293, 2481049.86819293),4375307.13641293,2481049.86819293
"81991",2023-02-21,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4375388.85198573, 2481756.55833982),4375388.85198573,2481756.55833982
"82001",2023-02-17,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4375816.92215821, 2485055.31113516),4375816.92215821,2485055.31113516
"82011",2023-02-22,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4399047.75891527, 2479692.84995627),4399047.75891527,2479692.84995627
"82021",2023-02-21,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4400153.69645739, 2479730.80710893),4400153.69645739,2479730.80710893
"82031",2023-02-22,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4399179.43560596, 2420522.91858109),4399179.43560596,2420522.91858109
"82041",2023-02-22,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4439733.04816463, 2394400.54187112),4439733.04816463,2394400.54187112
"82051",2023-02-18,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4363154.17612938, 2485943.52609453),4363154.17612938,2485943.52609453
"82061",2023-02-18,"Ardea cinerea","Italy","H5N1","woah",1,c(4351076.88229158, 2492671.17484098),4351076.88229158,2492671.17484098
"82071",2023-02-19,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4363125.23916425, 2486120.32833515),4363125.23916425,2486120.32833515
"82081",2023-02-18,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4369657.1271485, 2482999.67582576),4369657.1271485,2482999.67582576
"82091",2023-02-17,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4363666.66622416, 2484537.8245514),4363666.66622416,2484537.8245514
"82101",2023-02-10,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4365759.4155466, 2493662.49338902),4365759.4155466,2493662.49338902
"82111",2023-02-14,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4369328.01502549, 2502999.09022549),4369328.01502549,2502999.09022549
"82121",2023-02-17,"Chroicocephalus ridibundus","Italy","H5N1","woah",1,c(4385199.1895054, 2450249.95328889),4385199.1895054,2450249.95328889
"82131",2023-02-21,"Laridae (incognita)","Germany","H5N1","woah",1,c(4497658.83243755, 2752419.15156021),4497658.83243755,2752419.15156021
"82141",2023-02-14,"Anatidae (incognita)","Germany","H5N1","woah",1,c(4426809.02542469, 2777287.7078665),4426809.02542469,2777287.7078665
"82151",2023-02-14,"Anatidae (incognita)","Germany","H5N1","woah",1,c(4424614.67560372, 2775022.80038004),4424614.67560372,2775022.80038004
"82161",2023-02-14,"Cygnus (incognita)","Germany","H5N1","woah",1,c(4547078.59927756, 2845445.60379655),4547078.59927756,2845445.60379655
"82171",2023-02-13,"Anatidae (incognita)","Germany","H5N1","woah",1,c(4333240.49798113, 2965282.15734728),4333240.49798113,2965282.15734728
"82181",2023-02-06,"Cygnus (incognita)","Germany","H5N1","woah",1,c(4466711.1755486, 2819339.88088731),4466711.1755486,2819339.88088731
"82191",2023-02-06,"Rallidae (incognita)","Germany","H5N1","woah",1,c(4466711.1755486, 2819339.88088731),4466711.1755486,2819339.88088731
"82201",2023-02-06,"Anatidae (incognita)","Germany","H5N1","woah",1,c(4466711.1755486, 2819339.88088731),4466711.1755486,2819339.88088731
"82211",2023-02-06,"Laridae (incognita)","Germany","H5N1","woah",1,c(4466711.1755486, 2819339.88088731),4466711.1755486,2819339.88088731
"82221",2023-02-09,"Cygnus (incognita)","Germany","H5N1","woah",1,c(4477646.49604017, 2825203.29764793),4477646.49604017,2825203.29764793
